row_id,host_openalex_id,matched_name,method
3905,I1295435021,British Museum,exact
3906,,,
3907,I202697423,University of Zurich,exact
3908,I241749,University of Cambridge,exact
3909,I123044942,Universitat Autònoma de Barcelona,exact
3910,,,
3911,I4654613,University of Warsaw,exact
3912,I146655781,University of Liverpool,exact
3913,I159176309,Universität Hamburg,exact
3914,I145872427,Radboud University Nijmegen,exact
3915,,,
3916,I183935753,King's College London,exact
3917,I32021983,Christian-Albrechts-Universität zu Kiel,fuzzy
3918,I34352273,Maastricht University,exact
3919,I79510175,Cardiff University,exact
3920,I4654613,University of Warsaw,exact
3921,I124055696,University of Copenhagen,exact
3922,I157286207,"National University of Ireland, Maynooth",exact
3923,I89864525,Universität Trier,exact
3924,,,
3925,I129774422,University of Vienna,exact
3926,I4210107808,NORCE Research AS,fuzzy
3927,I157674565,University of Liège,exact
3928,I129774422,University of Vienna,exact
3929,,,
3930,I204337017,Aarhus University,exact
3931,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
3932,I71503853,University of Algarve,exact
3933,I55143463,University of Turin,exact
3934,I100930933,University College Dublin,fuzzy
3935,I1294671590,Centre National de la Recherche Scientifique,fuzzy
3936,I147962203,Democritus University of Thrace,exact
3937,I193662353,Utrecht University,exact
3938,I138689650,University of Padua,exact
3939,I4210142438,National Museum of Denmark,exact
3940,I1322597698,Royal Netherlands Academy of Arts and Sciences,exact
3941,I121797337,Leiden University,exact
3942,I197251160,Hebrew University of Jerusalem,exact
3943,I159885104,École Pratique des Hautes Études,exact
3944,I83816512,University of Genoa,exact
3945,,,
3946,I1322597698,Royal Netherlands Academy of Arts and Sciences,exact
3947,I55143463,University of Turin,exact
3948,I298625061,Swedish University of Agricultural Sciences,exact
3949,,,
3950,I4654613,University of Warsaw,exact
3951,I170486558,Universitat Pompeu Fabra,exact
3952,I135140700,University of Bonn,exact
3953,I75951250,Freie Universität Berlin,exact
3954,I94722563,University of Jyväskylä,exact
3955,I223822909,Heidelberg University,fuzzy
3956,,,
3957,I39804081,Sorbonne Université,exact
3958,I200284239,Universidade de Santiago de Compostela,exact
3959,I15766117,University of Graz,exact
3960,I123044942,Universitat Autònoma de Barcelona,exact
3961,I91203450,University of Haifa,exact
3962,I145872427,Radboud University Nijmegen,exact
3963,I100930933,University College Dublin,fuzzy
3964,,,
3965,I173304897,Universidad de Granada,exact
3966,I168208266,Venice International University,fuzzy
3967,I124055696,University of Copenhagen,exact
3968,I169381384,University of Groningen,exact
3969,I32597200,Ghent University,exact
3970,I123044942,Universitat Autònoma de Barcelona,exact
3971,I193223587,University of Trento,exact
3972,I71503853,University of Algarve,exact
3973,,,
3974,I32597200,Ghent University,exact
3975,I904495901,Ruhr University Bochum,fuzzy
3976,I4210166460,Institute of Systematics and Evolution of Animals,fuzzy
3977,I4577782,Technische Universität Berlin,fuzzy
3978,I123387679,Uppsala University,exact
3979,,,
3980,,,
3981,I168208266,Venice International University,fuzzy
3982,I9360294,University of Bologna,exact
3983,I1294671590,Centre National de la Recherche Scientifique,fuzzy
3984,,,
3985,,,
3986,I153648349,University of Leicester,exact
3987,I116067653,University of Rome Tor Vergata,exact
3988,I138689650,University of Padua,exact
3989,I22465464,University of Münster,exact
3990,,,
3991,I114112103,Leibniz University Hannover,fuzzy
3992,I1294671590,Centre National de la Recherche Scientifique,fuzzy
3993,I138689650,University of Padua,exact
3994,I40120149,University of Oxford,exact
3995,I4654613,University of Warsaw,exact
3996,,,
3997,I89864525,Universität Trier,exact
3998,I129774422,University of Vienna,exact
3999,I119439378,University of Verona,exact
4000,I8087733,University of Tübingen,exact
4001,I89864525,Universität Trier,exact
4002,,,
4003,I133731052,University of Helsinki,exact
4004,I4210092825,École Française d'Extrême-Orient,fuzzy
4005,I45084792,University of Florence,exact
4006,I887064364,University of Amsterdam,exact
4007,I40120149,University of Oxford,exact
4008,,,
4009,I52099693,University of York,exact
4010,I124055696,University of Copenhagen,exact
4011,,,
4012,I129774422,University of Vienna,exact
4013,,,
4014,I129774422,University of Vienna,exact
4015,,,
4016,I32597200,Ghent University,exact
4017,I204337017,Aarhus University,exact
4018,I184942183,University of Oslo,exact
4019,I77901215,"MF Norwegian School of Theology, Religion and Society",fuzzy
4020,I71999127,Universitat de Barcelona,exact
4021,I75951250,Freie Universität Berlin,exact
4022,I1294671590,Centre National de la Recherche Scientifique,fuzzy
4023,I20581793,University of Kent,exact
4024,I8901234,Foundation for Research and Technology Hellas,exact
4025,I205092303,Institut d'Etudes Politiques de Paris,exact
4026,I13134134,Universidad de Cantabria,exact
4027,I189158943,University of Milan,exact
4028,I123044942,Universitat Autònoma de Barcelona,exact
4029,I4210134641,"Czech Academy of Sciences, Masaryk Institute and Archives",fuzzy
4030,,,
4031,I32021983,Christian-Albrechts-Universität zu Kiel,fuzzy
4032,I1294671590,Centre National de la Recherche Scientifique,fuzzy
4033,I16835326,University of St Andrews,exact
4034,I1294671590,Centre National de la Recherche Scientifique,fuzzy
4035,I193662353,Utrecht University,exact
4036,I8901234,Foundation for Research and Technology Hellas,exact
4037,I181369854,Friedrich-Alexander-Universität Erlangen-Nürnberg,exact
4038,,,
4039,,,
4040,I4210128508,Institute of Political History (Hungary),fuzzy
4041,I86987016,KTH Royal Institute of Technology,fuzzy
4042,I149899117,Max Planck Society,exact
4043,I193662353,Utrecht University,exact
4044,I100930933,University College Dublin,fuzzy
4045,I1294671590,Centre National de la Recherche Scientifique,fuzzy
4046,I23923803,University of Exeter,exact
4047,I32597200,Ghent University,exact
4048,I57825437,University of Neuchâtel,exact
4049,I8087733,University of Tübingen,exact
4050,I168208266,Venice International University,fuzzy
4051,I887064364,University of Amsterdam,exact
4052,I21491767,Aix-Marseille Université,exact
4053,I197251160,Hebrew University of Jerusalem,exact
4054,,,
4055,I9360294,University of Bologna,exact
4056,I197251160,Hebrew University of Jerusalem,exact
4057,I40120149,University of Oxford,exact
4058,I142263535,University of Nottingham,exact
4059,I121797337,Leiden University,exact
4060,I93860229,Politecnico di Milano,exact
4061,I32597200,Ghent University,exact
4062,I130194489,University of Alicante,exact
4063,I1294671590,Centre National de la Recherche Scientifique,fuzzy
4064,I121797337,Leiden University,exact
4065,I21370196,Aristotle University of Thessaloniki,exact
4066,I95013407,Universidad Pablo de Olavide,exact
4067,I121797337,Leiden University,exact
4068,I180437899,University of Bremen,exact
4069,I1294671590,Centre National de la Recherche Scientifique,fuzzy
4070,I904495901,Ruhr University Bochum,fuzzy
4071,,,
4072,I91203450,University of Haifa,exact
4073,,,
4074,I158438070,Universidad de La Laguna,exact
4075,I121797337,Leiden University,exact
4076,I241749,University of Cambridge,exact
4077,I74656192,University of Göttingen,exact
4078,I40120149,University of Oxford,exact
4079,I241749,University of Cambridge,exact
4080,I1294671590,Centre National de la Recherche Scientifique,fuzzy
4081,I161046081,University of Freiburg,exact
4082,I40120149,University of Oxford,exact
4083,I169108374,University of the Basque Country,exact
4084,I23923803,University of Exeter,exact
4085,I193662353,Utrecht University,exact
4086,I45129253,University College London,exact
4087,I891191580,Aalborg University,exact
4088,I79619799,University of Birmingham,exact
4089,I241749,University of Cambridge,exact
4090,I184942183,University of Oslo,exact
4091,I16391192,Tel Aviv University,exact
4092,I132976966,Universität für Weiterbildung Krems,exact
4093,I205274468,Trinity College Dublin,exact
4094,I135140700,University of Bonn,exact
4095,I155660961,University of Turku,exact
4096,I130828816,University of Leeds,exact
4097,I98358874,Delft University of Technology,exact
4098,I124055696,University of Copenhagen,exact
4099,I98358874,Delft University of Technology,exact
4100,I9360294,University of Bologna,exact
4101,I133731052,University of Helsinki,exact
4102,I133731052,University of Helsinki,exact
4103,I187531555,Lund University,exact
4104,I177477856,Politecnico di Torino,exact
4105,I193662353,Utrecht University,exact
4106,I9360294,University of Bologna,exact
4107,I102248843,Vienna University of Economics and Business,exact
4108,I183935753,King's College London,exact
4109,I56085075,University of Tartu,exact
4110,I124601658,University of Parma,exact
4111,I98358874,Delft University of Technology,exact
4112,,,
4113,I913481162,Wageningen University & Research,fuzzy
4114,I111262870,Universitat de Miguel Hernández d'Elx,exact
4115,I20121455,Bielefeld University,fuzzy
4116,I170486558,Universitat Pompeu Fabra,exact
4117,,,
4118,I123044942,Universitat Autònoma de Barcelona,exact
4119,I20121455,Bielefeld University,fuzzy
4120,I124055696,University of Copenhagen,exact
4121,I887064364,University of Amsterdam,exact
4122,I56085075,University of Tartu,exact
4123,,,
4124,I133731052,University of Helsinki,exact
4125,I54108979,Norwegian University of Life Sciences,exact
4126,I9360294,University of Bologna,exact
4127,,,
4128,,,
4129,,,
4130,I31512782,Technische Universität Darmstadt,exact
4131,I177969490,University of Southern Denmark,exact
4132,I93860229,Politecnico di Milano,exact
4133,I83019370,Eindhoven University of Technology,exact
4134,,,
4135,I133731052,University of Helsinki,exact
4136,I123044942,Universitat Autònoma de Barcelona,exact
4137,,,
4138,I96673099,Technical University of Denmark,exact
4139,I255234318,Universidad de Zaragoza,exact
4140,I96673099,Technical University of Denmark,exact
4141,,,
4142,I124055696,University of Copenhagen,exact
4143,I75951250,Freie Universität Berlin,exact
4144,I4432739,University of Bergen,exact
4145,I138689650,University of Padua,exact
4146,I202963720,University of St.Gallen,exact
4147,I184942183,University of Oslo,exact
4148,I70703428,Palacký University Olomouc,exact
4149,I170486558,Universitat Pompeu Fabra,exact
4150,,,
4151,I204778367,Norwegian University of Science and Technology,exact
4152,I79619799,University of Birmingham,exact
4153,I90669466,École des hautes études en sciences sociales,exact
4154,I197251160,Hebrew University of Jerusalem,exact
4155,I20121455,Bielefeld University,fuzzy
4156,I21250087,Charles University,fuzzy
4157,,,
4158,I100930933,University College Dublin,fuzzy
4159,I4432739,University of Bergen,exact
4160,I4210108156,"Czech Academy of Sciences, Institute of Ethnology",exact
4161,I31575130,SOAS University of London,fuzzy
4162,I149213910,University of Antwerp,exact
4163,,,
4164,I173304897,Universidad de Granada,exact
4165,I1317774081,International Institute for Applied Systems Analysis,fuzzy
4166,I99464096,KU Leuven,exact
4167,I909854389,London School of Economics and Political Science,fuzzy
4168,I161593684,Stockholm University,exact
4169,I21491767,Aix-Marseille Université,exact
4170,I23923803,University of Exeter,exact
4171,I202697423,University of Zurich,exact
4172,I45129253,University College London,exact
4173,,,
4174,I40120149,University of Oxford,exact
4175,I202697423,University of Zurich,exact
4176,,,
4177,,,
4178,I1294671590,Centre National de la Recherche Scientifique,fuzzy
4179,,,
4180,I62318514,University of Duisburg-Essen,exact
4181,,,
4182,I35440088,ETH Zurich,fuzzy
4183,I98358874,Delft University of Technology,exact
4184,,,
4185,I241749,University of Cambridge,exact
4186,I51601045,University of Bath,exact
4187,I181369854,Friedrich-Alexander-Universität Erlangen-Nürnberg,exact
4188,I2738703131,Commissariat à l'Énergie Atomique et aux Énergies Alternatives,fuzzy
4189,I135140700,University of Bonn,exact
4190,I2738703131,Commissariat à l'Énergie Atomique et aux Énergies Alternatives,fuzzy
4191,I1294671590,Centre National de la Recherche Scientifique,fuzzy
4192,I8087733,University of Tübingen,exact
4193,I2802176441,Basque Center for Applied Mathematics,exact
4194,I62916508,Technical University of Munich,exact
4195,I35440088,ETH Zurich,fuzzy
4196,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
4197,I1294671590,Centre National de la Recherche Scientifique,fuzzy
4198,I16835326,University of St Andrews,exact
4199,I255234318,Universidad de Zaragoza,exact
4200,I1294671590,Centre National de la Recherche Scientifique,fuzzy
4201,I25974101,University of Würzburg,exact
4202,,,
4203,I16835326,University of St Andrews,exact
4204,I28407311,University of Manchester,exact
4205,,,
4206,I99464096,KU Leuven,exact
4207,,,
4208,I4210089594,Spanish National Cancer Research Centre,exact
4209,I28166907,Karolinska Institutet,exact
4210,,,
4211,I2800006345,Leiden University Medical Center,exact
4212,I6289922,Universidade de Vigo,exact
4213,,,
4214,I40120149,University of Oxford,exact
4215,I149899117,Max Planck Society,exact
4216,I113358080,Champalimaud Foundation,exact
4217,I34352273,Maastricht University,exact
4218,I4210108711,University Medical Center Hamburg-Eppendorf,exact
4219,I54009628,University of Bayreuth,exact
4220,I4210147769,Institute for Bioengineering of Catalonia,exact
4221,I4210137962,Centre for Genomic Regulation,exact
4222,,,
4223,I1294671590,Centre National de la Recherche Scientifique,fuzzy
4224,I124055696,University of Copenhagen,exact
4225,I4387154544,Institut National de la Recherche Agronomique,exact
4226,I145872427,Radboud University Nijmegen,exact
