row_id,host_openalex_id,matched_name,method,relevance,ror
3654,I190082696,Durham University,exact,34730.715,https://ror.org/01v29qb04
3655,,,none,,
3656,I8204097,Ludwig-Maximilians-Universität München,weak,31190.25,https://ror.org/05591te55
3657,I39555362,University of Warwick,exact,259869.52,https://ror.org/01a77tt86
3658,I4405253368,Consiglio Nazionale delle Ricerche - Istituto di Ricerca sugli Ecosistemi Terrestri,weak,1.6517878,https://ror.org/00keh9s20
3659,I138689650,University of Padua,exact,391372.62,https://ror.org/00240q980
3660,I145872427,Radboud University Nijmegen,exact,690368.0,https://ror.org/016xsfp80
3661,I162608824,University of Sussex,exact,202713.3,https://ror.org/00ayhx656
3662,I32597200,Ghent University,exact,332866.03,https://ror.org/00cv9y106
3663,I145872427,Radboud University Nijmegen,exact,690368.0,https://ror.org/016xsfp80
3664,I52099693,University of York,exact,175410.08,https://ror.org/04m01e293
3665,I28407311,University of Manchester,exact,395875.12,https://ror.org/027m9bs27
3666,I55143463,University of Turin,exact,288075.34,https://ror.org/048tbm396
3667,I75356249,Hochschule Düsseldorf University of Applied Sciences,weak,7414.5063,https://ror.org/00ftx0026
3668,,,none,,
3669,I184942183,University of Oslo,exact,303018.66,https://ror.org/01xtthb56
3670,,,none,,
3671,,,none,,
3672,I184942183,University of Oslo,exact,303018.66,https://ror.org/01xtthb56
3673,I202697423,University of Zurich,exact,350629.0,https://ror.org/02crff812
3674,I198945027,Central European University,exact,26983.295,https://ror.org/02zx40v98
3675,I124055696,University of Copenhagen,exact,402602.5,https://ror.org/035b05819
3676,I204778367,Norwegian University of Science and Technology,exact,260490.53,https://ror.org/05xg72x27
3677,I193700539,Tilburg University,exact,136090.75,https://ror.org/04b8v1s79
3678,I184558857,Royal Holloway University of London,fuzzy,94749.0,https://ror.org/04g2vpn86
3679,I52099693,University of York,exact,175410.08,https://ror.org/04m01e293
3680,I84884186,Newcastle University,fuzzy,41579.75,https://ror.org/01kj2bm70
3681,I145872427,Radboud University Nijmegen,exact,690368.0,https://ror.org/016xsfp80
3682,I40120149,University of Oxford,exact,569785.9,https://ror.org/052gg0110
3683,I149213910,University of Antwerp,exact,241988.78,https://ror.org/008x57b05
3684,I75356249,Hochschule Düsseldorf University of Applied Sciences,weak,7414.5063,https://ror.org/00ftx0026
3685,I138549579,Scuola Internazionale Superiore di Studi Avanzati,fuzzy,18574.277,https://ror.org/004fze387
3686,I146655781,University of Liverpool,exact,324348.12,https://ror.org/04xs57h96
3687,I98677209,University of Edinburgh,exact,396567.03,https://ror.org/01nrxwf90
3688,I145872427,Radboud University Nijmegen,exact,690368.0,https://ror.org/016xsfp80
3689,I157286207,"National University of Ireland, Maynooth",exact,110590.0,https://ror.org/048nfjm95
3690,I16835326,University of St Andrews,exact,228166.6,https://ror.org/02wn5qz54
3691,I124357947,University of London,exact,177566.22,https://ror.org/04cw6st05
3692,I193662353,Utrecht University,exact,376452.06,https://ror.org/04pp8hn57
3693,I169199633,Aston University,exact,110920.41,https://ror.org/05j0ve876
3694,I913958620,Erasmus University Rotterdam,exact,443607.78,https://ror.org/057w15z03
3695,I200763008,Justus-Liebig-Universität Gießen,exact,26430.729,https://ror.org/033eqas34
3696,I2802934949,Radboud University Medical Center,exact,365017.7,https://ror.org/05wg1m734
3697,I1334415907,University Medical Center Groningen,exact,336571.06,https://ror.org/03cv38k47
3698,,,none,,
3699,I79510175,Cardiff University,exact,296880.3,https://ror.org/03kk7td41
3700,I157286207,"National University of Ireland, Maynooth",exact,110590.0,https://ror.org/048nfjm95
3701,I7882870,University of Glasgow,exact,376363.0,https://ror.org/00vtgdb53
3702,I149899117,Max Planck Society,exact,481286.8,https://ror.org/01hhn8329
3703,I7882870,University of Glasgow,exact,376363.0,https://ror.org/00vtgdb53
3704,,,none,,
3705,I98677209,University of Edinburgh,exact,396567.03,https://ror.org/01nrxwf90
3706,I887064364,University of Amsterdam,exact,380175.53,https://ror.org/04dkp9463
3707,I12093191,University of Stirling,exact,122166.1,https://ror.org/045wgfr59
3708,,,none,,
3709,I52099693,University of York,exact,175410.08,https://ror.org/04m01e293
3710,,,none,,
3711,I52099693,University of York,exact,175410.08,https://ror.org/04m01e293
3712,I99464096,KU Leuven,exact,75807.95,https://ror.org/05f950310
3713,I202697423,University of Zurich,exact,350629.0,https://ror.org/02crff812
3714,I154526488,Inserm,weak,49376.336,https://ror.org/02vjkv261
3715,I40120149,University of Oxford,exact,569785.9,https://ror.org/052gg0110
3716,I121797337,Leiden University,exact,288571.72,https://ror.org/027bh9e22
3717,I198945027,Central European University,exact,26983.295,https://ror.org/02zx40v98
3718,I5237613,Frankfurt University of Applied Sciences,weak,9938.851,https://ror.org/02r625m11
3719,I162608824,University of Sussex,exact,202713.3,https://ror.org/00ayhx656
3720,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
3721,I79619799,University of Birmingham,exact,359401.1,https://ror.org/03angcq70
3722,I28166907,Karolinska Institutet,exact,61562.074,https://ror.org/056d84691
3723,,,none,,
3724,I193223587,University of Trento,exact,167551.7,https://ror.org/05trd4x28
3725,I2799784675,University Hospitals of the Ruhr-University of Bochum,weak,30920.643,https://ror.org/03zcpvf19
3726,I861853513,Sapienza University of Rome,exact,544445.06,https://ror.org/02be6w209
3727,I129774422,University of Vienna,exact,231053.86,https://ror.org/03prydq77
3728,I133731052,University of Helsinki,exact,368817.44,https://ror.org/040af2s02
3729,I98677209,University of Edinburgh,exact,396567.03,https://ror.org/01nrxwf90
3730,I121797337,Leiden University,exact,288571.72,https://ror.org/027bh9e22
3731,I55143463,University of Turin,exact,288075.34,https://ror.org/048tbm396
3732,I159176309,Universität Hamburg,exact,52580.78,https://ror.org/00g30e956
3733,I52099693,University of York,exact,175410.08,https://ror.org/04m01e293
3734,I170486558,Universitat Pompeu Fabra,exact,43511.164,https://ror.org/04n0g0b29
3735,I133731052,University of Helsinki,exact,368817.44,https://ror.org/040af2s02
3736,I108290504,University of Pisa,exact,306538.62,https://ror.org/03ad39j10
3737,I100930933,University College Dublin,fuzzy,21812.613,https://ror.org/05m7pjf47
3738,I909854389,London School of Economics and Political Science,fuzzy,227506.02,https://ror.org/0090zs177
3739,I23923803,University of Exeter,exact,225284.75,https://ror.org/03yghzc09
3740,I124055696,University of Copenhagen,exact,402602.5,https://ror.org/035b05819
3741,I5237613,Frankfurt University of Applied Sciences,weak,9938.851,https://ror.org/02r625m11
3742,I25217355,University of Pavia,exact,233921.84,https://ror.org/00s6t1f81
3743,I1294671590,Centre National de la Recherche Scientifique,fuzzy,165431.84,https://ror.org/02feahw73
3744,I8204097,Ludwig-Maximilians-Universität München,weak,31190.25,https://ror.org/05591te55
3745,I127927624,University of Naples - L'Orientale,exact,17965.201,https://ror.org/01q9h8k89
3746,I161046081,University of Freiburg,exact,333178.88,https://ror.org/0245cg223
3747,I184942183,University of Oslo,exact,303018.66,https://ror.org/01xtthb56
3748,I887064364,University of Amsterdam,exact,380175.53,https://ror.org/04dkp9463
3749,I193662353,Utrecht University,exact,376452.06,https://ror.org/04pp8hn57
3750,I887064364,University of Amsterdam,exact,380175.53,https://ror.org/04dkp9463
3751,I133731052,University of Helsinki,exact,368817.44,https://ror.org/040af2s02
3752,I15766117,University of Graz,exact,150302.08,https://ror.org/01faaaf77
3753,,,none,,
3754,I182534213,Universidade do Porto,exact,29863.537,https://ror.org/043pwc612
3755,I4210115111,University of Arts and Industrial Design Linz,exact,3684.2573,https://ror.org/02as55378
3756,I184942183,University of Oslo,exact,303018.66,https://ror.org/01xtthb56
3757,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy,31067.223,https://ror.org/02gfc7t72
3758,I1322597698,Royal Netherlands Academy of Arts and Sciences,exact,117144.875,https://ror.org/043c0p156
3759,I99464096,KU Leuven,exact,75807.95,https://ror.org/05f950310
3760,I149461666,Ca' Foscari University of Venice,weak,60088.195,https://ror.org/04yzxz566
3761,I55143463,University of Turin,exact,288075.34,https://ror.org/048tbm396
3762,I32597200,Ghent University,exact,332866.03,https://ror.org/00cv9y106
3763,I123044942,Universitat Autònoma de Barcelona,exact,39540.395,https://ror.org/052g8jq94
3764,I157286207,"National University of Ireland, Maynooth",exact,110590.0,https://ror.org/048nfjm95
3765,I149461666,Ca' Foscari University of Venice,weak,60088.195,https://ror.org/04yzxz566
3766,I4210086570,Heidelberg University of Education,fuzzy,8563.61,https://ror.org/0044w3h23
3767,,,none,,
3768,,,none,,
3769,I129774422,University of Vienna,exact,231053.86,https://ror.org/03prydq77
3770,I169381384,University of Groningen,exact,390846.1,https://ror.org/012p63287
3771,I184942183,University of Oslo,exact,303018.66,https://ror.org/01xtthb56
3772,I1322597698,Royal Netherlands Academy of Arts and Sciences,exact,117144.875,https://ror.org/043c0p156
3773,I13469542,Vrije Universiteit Brussel,weak,103277.375,https://ror.org/006e5kg04
3774,I161929037,Université de Bretagne Occidentale,exact,16159.963,https://ror.org/01b8h3982
3775,I75356249,Hochschule Düsseldorf University of Applied Sciences,weak,7414.5063,https://ror.org/00ftx0026
3776,I138689650,University of Padua,exact,391372.62,https://ror.org/00240q980
3777,I188760350,Ollscoil na Gaillimhe – University of Galway,exact,21279.994,https://ror.org/03bea9k73
3778,I1322597698,Royal Netherlands Academy of Arts and Sciences,exact,117144.875,https://ror.org/043c0p156
3779,I159176309,Universität Hamburg,exact,52580.78,https://ror.org/00g30e956
3780,I4392738182,Forum transregionale Studien e.V.,exact,306.05322,https://ror.org/02a2pkk25
3781,I99464096,KU Leuven,exact,75807.95,https://ror.org/05f950310
3782,I95674353,UCLouvain,fuzzy,33728.004,https://ror.org/02495e989
3783,I887064364,University of Amsterdam,exact,380175.53,https://ror.org/04dkp9463
3784,I75951250,Freie Universität Berlin,exact,46536.777,https://ror.org/046ak2485
3785,I102335020,Karlsruhe Institute of Technology,exact,296917.25,https://ror.org/04t3en479
3786,I182534213,Universidade do Porto,exact,29863.537,https://ror.org/043pwc612
3787,I129774422,University of Vienna,exact,231053.86,https://ror.org/03prydq77
3788,I75356249,Hochschule Düsseldorf University of Applied Sciences,weak,7414.5063,https://ror.org/00ftx0026
3789,,,none,,
3790,I50441567,Universitat de les Illes Balears,exact,16779.996,https://ror.org/03e10x626
3791,I189712700,University of Konstanz,exact,163886.89,https://ror.org/0546hnb39
3792,I121797337,Leiden University,exact,288571.72,https://ror.org/027bh9e22
3793,,,none,,
3794,,,none,,
3795,I197251160,Hebrew University of Jerusalem,exact,375981.75,https://ror.org/03qxff017
3796,I94626330,University of Bamberg,exact,46569.047,https://ror.org/01c1w6d29
3797,I142263535,University of Nottingham,exact,297238.44,https://ror.org/01ee9ar58
3798,I4392738281,Centro de Estudos Sociais,exact,270.7107,https://ror.org/04fab7w85
3799,I2799785105,Iceland University of the Arts,exact,4437.74,https://ror.org/00xpsqk75
3800,I8204097,Ludwig-Maximilians-Universität München,weak,31190.25,https://ror.org/05591te55
3801,I32597200,Ghent University,exact,332866.03,https://ror.org/00cv9y106
3802,I4210127711,National Hellenic Research Foundation,exact,51118.547,https://ror.org/033m02g29
3803,I188760350,Ollscoil na Gaillimhe – University of Galway,exact,21279.994,https://ror.org/03bea9k73
3804,I129774422,University of Vienna,exact,231053.86,https://ror.org/03prydq77
3805,,,none,,
3806,I154347574,University of Rijeka,weak,71734.734,https://ror.org/05r8dqr10
3807,I197251160,Hebrew University of Jerusalem,exact,375981.75,https://ror.org/03qxff017
3808,I188760350,Ollscoil na Gaillimhe – University of Galway,exact,21279.994,https://ror.org/03bea9k73
3809,,,none,,
3810,I124121301,Lucian Blaga University of Sibiu,exact,63454.88,https://ror.org/026gdz537
3811,I149461666,Ca' Foscari University of Venice,weak,60088.195,https://ror.org/04yzxz566
3812,I184942183,University of Oslo,exact,303018.66,https://ror.org/01xtthb56
3813,I184942183,University of Oslo,exact,303018.66,https://ror.org/01xtthb56
3814,I4210108156,"Czech Academy of Sciences, Institute of Ethnology",exact,315.2253,https://ror.org/01qj7sc02
3815,I193662353,Utrecht University,exact,376452.06,https://ror.org/04pp8hn57
3816,I121797337,Leiden University,exact,288571.72,https://ror.org/027bh9e22
3817,I45129253,University College London,exact,628804.7,https://ror.org/02jx3x895
3818,I161046081,University of Freiburg,exact,333178.88,https://ror.org/0245cg223
3819,I86987016,KTH Royal Institute of Technology,fuzzy,121966.055,https://ror.org/026vcq606
3820,I166337079,Queen Mary University of London,weak,191599.95,https://ror.org/026zzn846
3821,I8087733,University of Tübingen,exact,304372.66,https://ror.org/03a1kwz48
3822,I149461666,Ca' Foscari University of Venice,weak,60088.195,https://ror.org/04yzxz566
3823,I8087733,University of Tübingen,exact,304372.66,https://ror.org/03a1kwz48
3824,I40120149,University of Oxford,exact,569785.9,https://ror.org/052gg0110
3825,I74656192,University of Göttingen,exact,297212.0,https://ror.org/01y9bpm73
3826,I166337079,Queen Mary University of London,weak,191599.95,https://ror.org/026zzn846
3827,I31575130,SOAS University of London,fuzzy,5309.828,https://ror.org/04vrxay34
3828,I39804081,Sorbonne Université,exact,73100.87,https://ror.org/02en5vm52
3829,I181231927,National University of Ireland,weak,74419.195,https://ror.org/00shsf120
3830,I204337017,Aarhus University,exact,286607.8,https://ror.org/01aj84f44
3831,I124357947,University of London,exact,177566.22,https://ror.org/04cw6st05
3832,I55143463,University of Turin,exact,288075.34,https://ror.org/048tbm396
3833,,,none,,
3834,I91712215,Saarland University,exact,182555.69,https://ror.org/01jdpyv68
3835,I32597200,Ghent University,exact,332866.03,https://ror.org/00cv9y106
3836,I54009628,University of Bayreuth,exact,156766.92,https://ror.org/0234wmv40
3837,I40120149,University of Oxford,exact,569785.9,https://ror.org/052gg0110
3838,I205274468,Trinity College Dublin,exact,319291.9,https://ror.org/02tyrky19
3839,I121797337,Leiden University,exact,288571.72,https://ror.org/027bh9e22
3840,I40120149,University of Oxford,exact,569785.9,https://ror.org/052gg0110
3841,I99464096,KU Leuven,exact,75807.95,https://ror.org/05f950310
3842,I79619799,University of Birmingham,exact,359401.1,https://ror.org/03angcq70
3843,I74656192,University of Göttingen,exact,297212.0,https://ror.org/01y9bpm73
3844,I118564535,University of Bern,exact,287583.72,https://ror.org/02k7v4d05
3845,I40120149,University of Oxford,exact,569785.9,https://ror.org/052gg0110
3846,I9360294,University of Bologna,exact,320890.8,https://ror.org/01111rn36
3847,I9360294,University of Bologna,exact,320890.8,https://ror.org/01111rn36
3848,I103320735,Università Cattolica del Sacro Cuore,weak,7066.6216,https://ror.org/03h7r5v07
3849,I34352273,Maastricht University,exact,286442.2,https://ror.org/02jz4aj89
3850,I4432739,University of Bergen,exact,243454.16,https://ror.org/03zga2b32
3851,I36234482,University of Bristol,exact,336861.22,https://ror.org/0524sp257
3852,I71999127,Universitat de Barcelona,exact,38764.41,https://ror.org/021018s57
3853,I100930933,University College Dublin,fuzzy,21812.613,https://ror.org/05m7pjf47
3854,I32597200,Ghent University,exact,332866.03,https://ror.org/00cv9y106
3855,I40120149,University of Oxford,exact,569785.9,https://ror.org/052gg0110
3856,I887064364,University of Amsterdam,exact,380175.53,https://ror.org/04dkp9463
3857,I9360294,University of Bologna,exact,320890.8,https://ror.org/01111rn36
3858,I187531555,Lund University,exact,378976.9,https://ror.org/012a77v79
