row_id,AwardNumber,PrincipalInvestigator,OrganizationState,inst_name,host_openalex_id,matched_name,method,source,jaccard,cover,type,productivity,ror
12703,"=""2047503""",Chang Liu,SC,University of South Carolina at Columbia,I155781252,University of South Carolina,fuzzy,duckdb,1.0,1.0,education,87401.0,02b6qw903
12704,"=""2047506""",Celia Reina,PA,University of Pennsylvania,I79576946,University of Pennsylvania,exact,prior,,,,,https://ror.org/00b30xv10
12705,"=""2047509""",Joshua Island,NV,University of Nevada Las Vegas,I133999245,"University of Nevada, Las Vegas",exact,prior,,,,,https://ror.org/0406gha72
12706,"=""2047513""",Danielle R Wood,MA,Massachusetts Institute of Technology,I63966007,Massachusetts Institute of Technology,exact,prior,,,,,https://ror.org/042nb2s44
12707,"=""2047516""",Bin Ren,VA,College of William and Mary,I16285277,William & Mary,exact,prior,,,,,https://ror.org/03hsf0573
12708,"=""2047517""",Jai Rudra,MO,Washington University,I204465549,Washington University in St. Louis,override,manual,,,,,
12709,"=""2047521""",Daniel Wong,CA,University of California-Riverside,I103635307,"University of California, Riverside",exact,prior,,,,,https://ror.org/03nawhv43
12710,"=""2047525""",Clay Tabor,CT,University of Connecticut,I140172145,University of Connecticut,exact,prior,,,,,https://ror.org/02der9h97
12711,"=""2047529""",Sujith Vijayan,VA,Virginia Polytechnic Institute and State University,I859038795,Virginia Tech,exact,prior,,,,,https://ror.org/02smfhw86
12712,"=""2047553""",Lynne Dieckman,NE,Creighton University,I114493937,Creighton University,exact,prior,,,,,https://ror.org/05wf30g94
12713,"=""2047556""",Christopher Kanan,NY,Rochester Institute of Tech,I155173764,Rochester Institute of Technology,exact,prior,,,,,https://ror.org/00v4yb702
12714,"=""2047564""",Marina Radulaski,CA,University of California-Davis,I84218800,"University of California, Davis",exact,prior,,,,,https://ror.org/05rrcem69
12715,"=""2047570""",Bo Tang,MS,Mississippi State University,I99041443,Mississippi State University,exact,prior,,,,,https://ror.org/0432jq872
12716,"=""2047572""",Silvie Huijben,AZ,Arizona State University,I55732556,Arizona State University,exact,prior,,,,,https://ror.org/03efmqc40
12717,"=""2047581""",Caren M Walker,CA,University of California-San Diego,I36258959,University of California San Diego,exact,prior,,,,,https://ror.org/0168r3w48
12718,"=""2047583""",Kareen L Coulombe,RI,Brown University,I27804330,Brown University,exact,prior,,,,,https://ror.org/05gq02987
12719,"=""2047587""",Eleni Panagiotou,TN,University of Tennessee Chattanooga,I177097968,University of Tennessee at Chattanooga,fuzzy,prior,,,,,https://ror.org/00nqb1v70
12720,"=""2047589""",Trevor S Elliott,TN,University of Tennessee Chattanooga,I177097968,University of Tennessee at Chattanooga,fuzzy,prior,,,,,https://ror.org/00nqb1v70
12721,"=""2047592""",Rosario Porras-Aguilar,NC,University of North Carolina at Charlotte,I102149020,University of North Carolina at Charlotte,exact,prior,,,,,https://ror.org/04dawnj30
12722,"=""2047597""",Ryan P Fisher,VA,Christopher Newport University,I177308816,Christopher Newport University,exact,duckdb,1.0,1.0,education,3041.0,00m4rwq02
12723,"=""2047598""",Karthik Anantharaman,WI,University of Wisconsin-Madison,I135310074,University of Wisconsin–Madison,exact,prior,,,,,https://ror.org/01y2jtd41
12724,"=""2047609""",Natalie G Nelson,NC,North Carolina State University,I137902535,North Carolina State University,exact,prior,,,,,https://ror.org/04tj63d06
12725,"=""2047611""",Jean Fan,MD,Johns Hopkins University,I145311948,Johns Hopkins University,exact,prior,,,,,https://ror.org/00za53h95
12726,"=""2047614""",Jessica M Anna,PA,University of Pennsylvania,I79576946,University of Pennsylvania,exact,prior,,,,,https://ror.org/00b30xv10
12727,"=""2047620""",Jeff D Thompson,NJ,Princeton University,I20089843,Princeton University,exact,prior,,,,,https://ror.org/00hx57361
12728,"=""2047623""",Amir Masoumzadeh,NY,SUNY at Albany,I392282,"University at Albany, State University of New York",fuzzy,prior,,,,,https://ror.org/012zs8222
12729,"=""2047625""",Mahnas J Mohammadi-Aragh,MS,Mississippi State University,I99041443,Mississippi State University,exact,prior,,,,,https://ror.org/0432jq872
12730,"=""2047627""",Phillip J Milner,NY,Cornell University,I205783295,Cornell University,exact,prior,,,,,https://ror.org/05bnh6r87
12731,"=""2047628""",Brian Bailey,CA,University of California-Davis,I84218800,"University of California, Davis",exact,prior,,,,,https://ror.org/05rrcem69
12732,"=""2047631""",Chi Zhang,IN,Indiana University,I592451,Indiana University,exact,prior,,,,,https://ror.org/01kg8sb98
12733,"=""2047632""",Ioannis Karamouzas,SC,Clemson University,I8078737,Clemson University,exact,prior,,,,,https://ror.org/037s24f05
12734,"=""2047637""",Damek S Davis,NY,Cornell University,I205783295,Cornell University,exact,prior,,,,,https://ror.org/05bnh6r87
12735,"=""2047638""",Andrew S Obus,NY,CUNY Baruch College,I141810926,Baruch College,fuzzy,duckdb,1.0,1.0,education,9590.0,023qavy03
12736,"=""2047640""",Julien Roche,IA,Iowa State University,I173911158,Iowa State University,exact,prior,,,,,https://ror.org/04rswrd78
12737,"=""2047655""",Tao Han,NC,University of North Carolina at Charlotte,I102149020,University of North Carolina at Charlotte,exact,prior,,,,,https://ror.org/04dawnj30
12738,"=""2047663""",Mohammad Khalid Jawed,CA,University of California-Los Angeles,I161318765,"University of California, Los Angeles",exact,prior,,,,,https://ror.org/046rm7j60
12739,"=""2047665""",Andrew T Mastbaum,NJ,Rutgers University New Brunswick,I102322142,"Rutgers, The State University of New Jersey",fuzzy,duckdb,0.6,1.0,education,220207.0,05vt9qd57
12740,"=""2047667""",Samer Gozem,GA,"Georgia State University Research Foundation, Inc.",I181565077,Georgia State University,exact,prior,,,,,https://ror.org/03qt6ba18
12741,"=""2047677""",Qixing Huang,TX,University of Texas at Austin,I86519309,The University of Texas at Austin,fuzzy,prior,,,,,https://ror.org/00hj54h04
12742,"=""2047681""",Chanwoo Kim,WI,University of Wisconsin-Madison,I135310074,University of Wisconsin–Madison,exact,prior,,,,,https://ror.org/01y2jtd41
12743,"=""2047682""",Shiyi Wei,TX,University of Texas at Dallas,I162577319,The University of Texas at Dallas,fuzzy,prior,,,,,https://ror.org/049emcs32
12744,"=""2047683""",John W Boley,MA,Trustees of Boston University,I111088046,Boston University,exact,prior,,,,,https://ror.org/05qwgg493
12745,"=""2047684""",Amanda M Brown,TX,Texas Tech University,I12315562,Texas Tech University,exact,prior,,,,,https://ror.org/0405mnx93
12746,"=""2047687""",Sparkle L Malone,FL,Florida International University,I19700959,Florida International University,exact,prior,,,,,https://ror.org/02gz6gg07
12747,"=""2047689""",Xiaodan Gu,MS,University of Southern Mississippi,I44854399,University of Southern Mississippi,exact,prior,,,,,https://ror.org/0270vfa57
12748,"=""2047692""",Xiaojia S Zhang,IL,University of Illinois at Urbana-Champaign,I157725225,University of Illinois Urbana-Champaign,exact,duckdb,1.0,1.0,education,295741.0,047426m28
12749,"=""2047693""",Marcelo Worsley,IL,Northwestern University at Chicago,I111979921,Northwestern University,fuzzy,duckdb,1.0,1.0,education,227154.0,000e0be47
12750,"=""2047697""",Jessica Larsen,SC,Clemson University,I8078737,Clemson University,exact,prior,,,,,https://ror.org/037s24f05
12751,"=""2047700""",Angela M Mabb,GA,"Georgia State University Research Foundation, Inc.",I181565077,Georgia State University,exact,prior,,,,,https://ror.org/03qt6ba18
12752,"=""2047701""",Swastik Brahma,TN,Tennessee State University,I75256744,Tennessee State University,exact,prior,,,,,https://ror.org/01fpczx89
12753,"=""2047707""",Swati Singh,DE,University of Delaware,I86501945,University of Delaware,exact,prior,,,,,https://ror.org/01sbq1a82
12754,"=""2047719""",Lei Jiao,OR,University of Oregon Eugene,I181233156,University of Oregon,fuzzy,duckdb,1.0,1.0,education,51031.0,0293rh119
12755,"=""2047721""",Richard A Luettich,NC,University of North Carolina at Chapel Hill,I114027177,University of North Carolina at Chapel Hill,exact,prior,,,,,https://ror.org/0130frc33
12756,"=""2047725""",Michael C Young,OH,University of Toledo,I90871651,University of Toledo,exact,prior,,,,,https://ror.org/01pbdzh19
12757,"=""2047726""",Neha Kumar,GA,Georgia Tech Research Corporation,I130701444,Georgia Institute of Technology,exact,prior,,,,,https://ror.org/01zkghx44
12758,"=""2047727""",Yangying Zhu,CA,University of California-Santa Barbara,I154570441,"University of California, Santa Barbara",exact,prior,,,,,https://ror.org/02t274463
12759,"=""2047732""",Alicia J Kollar,MD,"University of Maryland, College Park",I66946132,"University of Maryland, College Park",exact,prior,,,,,https://ror.org/047s2c258
12760,"=""2047736""",Jovan Tatar,DE,University of Delaware,I86501945,University of Delaware,exact,prior,,,,,https://ror.org/01sbq1a82
12761,"=""2047743""",Sanket A Deshmukh,VA,Virginia Polytechnic Institute and State University,I859038795,Virginia Tech,exact,prior,,,,,https://ror.org/02smfhw86
12762,"=""2047753""",Niya Sa,MA,University of Massachusetts Boston,I33434090,University of Massachusetts Boston,exact,prior,,,,,https://ror.org/04ydmy275
12763,"=""2047756""",Joshua A Grochow,CO,University of Colorado at Boulder,I188538660,University of Colorado Boulder,exact,prior,,,,,https://ror.org/02ttsq026
12764,"=""2047759""",Megan Phifer-Rixey,NJ,Monmouth University,I141450709,Monmouth University,exact,duckdb,1.0,1.0,education,3088.0,01d6qxv05
12765,"=""2047761""",Yanmin Gong,TX,University of Texas at San Antonio,I165951966,The University of Texas at San Antonio Health Science Center,fuzzy,prior,,,,,https://ror.org/02f6dcw23
12766,"=""2047762""",Maria S Peresin,AL,Auburn University,I82497590,Auburn University,exact,prior,,,,,https://ror.org/02v80fc35
12767,"=""2047771""",Ali C Gurbuz,MS,Mississippi State University,I99041443,Mississippi State University,exact,prior,,,,,https://ror.org/0432jq872
12768,"=""2047793""",Xiaozheng He,NY,Rensselaer Polytechnic Institute,I165799507,Rensselaer Polytechnic Institute,exact,prior,,,,,https://ror.org/01rtyzb94
12769,"=""2047794""",Gregg Duncan,MD,"University of Maryland, College Park",I66946132,"University of Maryland, College Park",exact,prior,,,,,https://ror.org/047s2c258
12770,"=""2047821""",George M Slota,NY,Rensselaer Polytechnic Institute,I165799507,Rensselaer Polytechnic Institute,exact,prior,,,,,https://ror.org/01rtyzb94
12771,"=""2047822""",Desheng Zhang,NJ,Rutgers University New Brunswick,I102322142,"Rutgers, The State University of New Jersey",fuzzy,duckdb,0.6,1.0,education,220207.0,05vt9qd57
12772,"=""2047823""",Thomas P Purdy,PA,University of Pittsburgh,I170201317,University of Pittsburgh,exact,prior,,,,,https://ror.org/01an3r305
12773,"=""2047827""",Blase Ur,IL,University of Chicago,I40347166,University of Chicago,exact,prior,,,,,https://ror.org/024mw5h28
12774,"=""2047828""",Pavel Skums,GA,"Georgia State University Research Foundation, Inc.",I181565077,Georgia State University,exact,prior,,,,,https://ror.org/03qt6ba18
12775,"=""2047832""",Arghavan Louhghalam,MA,"University of Massachusetts, Dartmouth",I100633361,University of Massachusetts Dartmouth,exact,prior,,,,,https://ror.org/00fzmm222
12776,"=""2047835""",Xinyu Zhao,CT,University of Connecticut,I140172145,University of Connecticut,exact,prior,,,,,https://ror.org/02der9h97
12777,"=""2047838""",Katerina Ziotopoulou,CA,University of California-Davis,I84218800,"University of California, Davis",exact,prior,,,,,https://ror.org/05rrcem69
12778,"=""2047842""",Ramses V Martinez,IN,Purdue University,I219193219,Purdue University West Lafayette,override,manual,,,,,
12779,"=""2047843""",Yue M Ning,NJ,Stevens Institute of Technology,I108468826,Stevens Institute of Technology,exact,prior,,,,,https://ror.org/02z43xh36
12780,"=""2047849""",Qingxue Zhang,IN,Indiana University,I592451,Indiana University,exact,prior,,,,,https://ror.org/01kg8sb98
12781,"=""2047851""",Eric Detsi,PA,University of Pennsylvania,I79576946,University of Pennsylvania,exact,prior,,,,,https://ror.org/00b30xv10
12782,"=""2047856""",Smita Krishnaswamy,CT,Yale University,I32971472,Yale University,exact,prior,,,,,https://ror.org/03v76x132
12783,"=""2047863""",Jeremy A Riousset,FL,Florida Institute of Technology,I106959904,Florida Institute of Technology,exact,prior,,,,,https://ror.org/04atsbb87
12784,"=""2047867""",Heather Culbertson,CA,University of Southern California,I1174212,University of Southern California,exact,prior,,,,,https://ror.org/03taz7m60
12785,"=""2047880""",Asif I Khan,GA,Georgia Tech Research Corporation,I130701444,Georgia Institute of Technology,exact,prior,,,,,https://ror.org/01zkghx44
12786,"=""2047894""",Sangho Bok,UT,Southern Utah University,I110496330,Southern Utah University,exact,duckdb,1.0,1.0,education,1555.0,04gfeaw48
12787,"=""2047899""",Elena Zheleva,IL,University of Illinois at Chicago,I39422238,University of Illinois Chicago,exact,prior,,,,,https://ror.org/02mpq6x41
12788,"=""2047903""",Donny Hanjaya-Putra,IN,University of Notre Dame,I107639228,University of Notre Dame,exact,prior,,,,,https://ror.org/00mkhxb43
12789,"=""2047905""",Thomas A Searles,DC,Howard University,I137853757,Howard University,exact,prior,,,,,https://ror.org/05gt1vc06
12790,"=""2047907""",Vasilis Gkatzelis,PA,Drexel University,I72816309,Drexel University,exact,prior,,,,,https://ror.org/04bdffz58
12791,"=""2047908""",Chao Ma,TX,Texas A&M Engineering Experiment Station,I4391767840,Texas A&M Engineering Experiment Station,exact,prior,,,,,https://ror.org/03p8qrw52
12792,"=""2047910""",Yudong Chen,NY,Cornell University,I205783295,Cornell University,exact,prior,,,,,https://ror.org/05bnh6r87
12793,"=""2047912""",Lining Yao,PA,Carnegie Mellon University,I74973139,Carnegie Mellon University,exact,prior,,,,,https://ror.org/05x2bcf33
12794,"=""2047913""",Remi A Chou,KS,Wichita State University,I39587148,Wichita State University,exact,prior,,,,,https://ror.org/00c4e7y75
12795,"=""2047919""",Wen-fai Fong,IL,Northwestern University at Chicago,I111979921,Northwestern University,fuzzy,duckdb,1.0,1.0,education,227154.0,000e0be47
12796,"=""2047933""",Pravesh K Kothari,PA,Carnegie Mellon University,I74973139,Carnegie Mellon University,exact,prior,,,,,https://ror.org/05x2bcf33
12797,"=""2047937""",Alireza Talebpour,IL,University of Illinois at Urbana-Champaign,I157725225,University of Illinois Urbana-Champaign,exact,duckdb,1.0,1.0,education,295741.0,047426m28
12798,"=""2047939""",Matthew L Niemiller,AL,University of Alabama in Huntsville,I82495205,University of Alabama in Huntsville,exact,prior,,,,,https://ror.org/02zsxwr40
12799,"=""2047940""",Anthony R Cummings,TX,University of Texas at Dallas,I162577319,The University of Texas at Dallas,fuzzy,prior,,,,,https://ror.org/049emcs32
12800,"=""2047955""",Kevin S Xu,OH,University of Toledo,I90871651,University of Toledo,exact,prior,,,,,https://ror.org/01pbdzh19
12801,"=""2047960""",Michael J Krawczynski,MO,Washington University,I204465549,Washington University in St. Louis,override,manual,,,,,
12802,"=""2047961""",Jorge A Sefair,AZ,Arizona State University,I55732556,Arizona State University,exact,prior,,,,,https://ror.org/03efmqc40
12803,"=""2047966""",Michelle Bensi,MD,"University of Maryland, College Park",I66946132,"University of Maryland, College Park",exact,prior,,,,,https://ror.org/047s2c258
12804,"=""2047971""",Justin M Bradley,NE,University of Nebraska-Lincoln,I114395901,University of Nebraska–Lincoln,exact,prior,,,,,https://ror.org/043mer456
12805,"=""2047980""",Weihang Wang,NY,SUNY at Buffalo,I63190737,"University at Buffalo, State University of New York",exact,prior,,,,,https://ror.org/01y64my43
12806,"=""2047981""",George H Chen,PA,Carnegie Mellon University,I74973139,Carnegie Mellon University,exact,prior,,,,,https://ror.org/05x2bcf33
12807,"=""2047991""",Christina Garman,IN,Purdue University,I219193219,Purdue University West Lafayette,override,manual,,,,,
12808,"=""2048001""",Dan Goldwasser,IN,Purdue University,I219193219,Purdue University West Lafayette,override,manual,,,,,
12809,"=""2048012""",Maysamreza Chamanzar,PA,Carnegie Mellon University,I74973139,Carnegie Mellon University,exact,prior,,,,,https://ror.org/05x2bcf33
